tweet_id,label,tweet_text,,,
1.37315576802381E+018,3,"I have just woken up after sleeping 12 hours solid from getting home after my jab, a 30min trip (car/wheelchair/walked few steps with sticks). General ME aches/stiffness as expected from over-exertion.
No vaccine related side effects as yet.

#pwME #covid19UK #OxfordAstraZeneca",,,
1.38271208480749E+018,3,"If anyone needs a #covid #vaccine on #LongIsland there are appts available for tomorrow at SUNY Stony Brook for #Moderna. There are some today for #Pfizer. You can access thru NYS DOH site, or you can DM me for a direct link to book. 
#publichealth
#thursdaymorning #suffolkcounty",,,
1.35880728740675E+018,1,"South Africa ?? has put its rollout of the #OxfordAstraZeneca vaccine on hold after a study showed ""disappointing"" results against its new Covid B.1.351 variant. https://t.co/4soRaEvxIZ  #COVID19 #vaccine",,,
1.37958122618559E+018,2,"$Ocugen Soon the cartels will be smuggling in #Covaxin and USA will legalize/EUA to win the war on drugs!???????????
$ocgn #ocugen #ocgn @Ocugen @BharatBiotech #bharatBiotech https://t.co/s6BVOsxIE3",,,
1.3777039557995E+018,2,"@SuchitraElla @MoHFW_INDIA @pallavabagla @drharshvardhan @ProfBhargava @PMOIndia 5 of us also got #Covaxin. 3 including me had no side effects but my mother &amp; wife got fever of 99.4 &amp; 100.7 respectively. However, it vanished within 48 to 72 hours just as the doctor had told us. Can I get authentic data on %age of people developing fever? Docs say 10 to 30%.",,,
1.36125562796897E+018,3,@DHPSP Got 2 doses of #Sinopharm ??,,,
1.38234777949485E+018,1,"So I got the first #Moderna shot yesterday and all I have to say is it was a nightmare. The other folks there were short tempered with the staff, everyone was yelling, and a friggen random baby was the most polite person there (had a nice handshake).

The shot was a breeze tho.",,,
1.38337198373638E+018,2,"@narendramodi Okay what�s happening! @SerumInstIndia has stopped the production of #Covishield in India and demanded to @narendramodi for fund,but what he did started to put #Covaxin with the help of @RAKRI1 from celebrity @Actor_Vivek sir but it was failed #Vivek #justice",,,
1.36371589357486E+018,2,#Argentina on Sunday approved the #COVID19 vaccine developed by Chinese company #Sinopharm for emergency use. https://t.co/SC34jwdvQ4,,,
1.35587428534095E+018,2,"@DeafDeirdre spoke too soon.  24hrs post injection I came down with a searing headache, chills, fever 100.4 and fatigue. The headache and chills were the worst. 16 hrs later only a mild headache.  I would still do it again.
#PfizerBioNTech 
#vaccine
#nocovidforme",,,
1.37259598111248E+018,1,"I spoke too soon about having little impact from the 2nd Covid shot (#Moderna). @oke up this morning and feel like I got hit by a Mack truck. Horrible chills and shakes (although they've calmed down in the last couple hours), fever, joint pain and bad fatigue. Going back to bed!",,,
1.37284439752462E+018,2,@ladyjedi My neck lymph nodes (left side only) were sore from day 2 to day 6 after my #OxfordAstraZeneca jab on March 1st. I hear reports that the second jab's side effects are more pronounced but I don't know what they are. Odd. Hoping any delay for jab 2 isn't too long .... Keep well.,,,
1.37297132829111E+018,3,Thank you #OxfordAstraZeneca https://t.co/Mo4WA5qPNm,,,
1.37965527908043E+018,2,"2,456 #Chinese nationals working or residing in #SriLanka received their first jabs of #Sinopharm #COVID19 #vaccine respectively in #Colombo, #Hambantota, #Kandy and #Puttalam. https://t.co/eYWcY9QRXT",,,
1.36825310276839E+018,2,"Reluctance to Take Covid-19 Vaccine: Health Caregivers Point Fingers at Government's Poor Communication. - Go Zim https://t.co/WhXb2EedVq 
#GoZim #COVID19Vaccine #Sinopharm",,,
1.37220283194445E+018,2,"COVID-19 vaccination: Telangana, Andhra Pradesh and Uttar Pradesh wasting most vaccines

@MoHFW_INDIA @PMOIndia #UttarPradesh #AndhraPradesh #COVID19India #COVID19 #Covid_19 #COVAXIN #COVID19Vaccination 

https://t.co/mQ2wdqBOd2",,,
1.38097038894807E+018,2,First shot! #Moderna #vaccinated https://t.co/4wHiAFzA3p,,,
1.37442822949955E+018,2,"#Pfizer's version requires a 21-day space period after the first injection, while #Moderna�s version requires a 28-day space period. #vaccine
https://t.co/viDBuao08H",,,
1.37670436888028E+018,2,"@UrieBay @beyerstein @CherylRofer @TomLevenson @Johngcole @bettycrackerfl @kiddle @anniegirl1138 Um, okay. #Moderna #modernavaccine #CovidVaccine https://t.co/icD6YV9JOt",,,
1.34173230556871E+018,3,@10DowningStreet @BorisJohnson @pfizer @BioNTech_Group Tremendous achievement - my parents are among those who�ve just received the #PfizerBioNTech #vaccine and I feel so grateful to all those that made this happen,,,
1.37441359435219E+018,2,About to get my first shot of #Moderna - do us normal people get our vaccinations in front of a step and repeat or not? #vaccinated,,,
1.37035080449477E+018,3,"@BobDuffyROC @moderna_tx @Wegmans @RochesterChambr No thanks.  I'll wait for an inactivated virus vaccine like #Covaxin, which may be coming to the U.S. soon.",,,
1.38480918899247E+018,2,"Watch Dabang 3 Not a Dabang Style Review by HarishBhai on Youtube Channel DigitalMovies07 OPEN - https://t.co/ZZC2IIcBAi

Rs 400 Rs 150 #Covaxin Industrial Marg Books #indianeedsoxygen Medical Oxygen ICMR Covishield Tata #CashOverCoins #BuildIndiaWithVaibhav https://t.co/PXdU9sDesN",,,
1.37988314767708E+018,3,"My vaccine selfie. My intention is not to create vaccine envy, but to let you know that it�s safe to get the vaccine. #CovidVaccine saves lives &amp; protects our communities. 
I�m waiting for the second #moderna shot.
Stay safe, get vaccinated when it�s your turn. #vaccine #covid19 https://t.co/zknS3AkOPX",,,
1.38268806157058E+018,3,"@Swamy39 @jainisins Dr. @Swamy39 jee :

Single-shot Covaxin (instead of two doses) will be a game changer in Bharat !!  ??

We hope @BharatBiotech is working on it!  ??

Congrats to #Covaxin for achieving 81% efficacy in its Phase-3 Clinical trial  ?? https://t.co/JtCm3K3ErE",,,
1.36863568580098E+018,3,Oohh we�re halfway there.. thank you #PfizerBiontech https://t.co/4EybIRVeDi,,,
1.36755220940844E+018,2,"DRAP approves Sinopharm, Sputnik V vaccines for people above 60 years
https://t.co/J9n30pz15l
#DRAP #Sinopharm #Sputnik https://t.co/1oF5xnTh43",,,
1.3769889108915E+018,3,Thanks @DollyParton #moderna https://t.co/RK2sOg8v3I,,,
1.36567509600273E+018,3,Finally... #moderna covax complete ? Today might not be a good idea for skiing ?.  Have a relaxing weekend #Twitterville .,,,
1.37735957723933E+018,3,I got stabbed today!?? #Moderna,,,
1.36822477099568E+018,2,"#BREAKING 
#Venezuela 
Venezuelan President Maduro Gets First Dose of Russian #SputnikV COVID Vaccine https://t.co/BtnynIZuB8 via @SputnikInt 

#Sputnik #BreakingNews https://t.co/HppzMUQHIh",,,
1.36441726596226E+018,2,"In the US, #Pfizer and #Moderna have both pledged to step up vaccine production, and the country has passed 500K deaths this week. But can they meet the demand? And how well will the vaccines work against new variants? Roee Ruttenberg reports. https://t.co/yDap06iFTS",,,
1.38482933931793E+018,3,"#NewsAlert - About 0.04 per cent people tested positive after second dose of #Covaxin and 0.03 per cent after second dose of #Covishield:  Centre 

#CovishieldVaccine | #COVID19 https://t.co/D9qJtNGFvZ",,,
1.37843209505216E+018,3,@VickyNguyenTV I received my #moderna #COVID19Vaccine at #CVS yesterday. I agree they were very well organized and were efficient keep the line moving!!,,,
1.34103939099126E+018,2,"Ready
Set
Go

#PfizerBioNTech 
#Ema",,,
1.37516830332545E+018,3,knowing that i�ve had the first dose of the vaccine is great?? #OxfordAstraZeneca,,,
1.37981051988909E+018,2,"Everyone tweeting about #Moderna and Im just like ????

Dumbasses. https://t.co/IVywDZK97v",,,
1.37142439734562E+018,2,"? Vaccine tracker Covid-19: Share of Injection by region and Moderna in Italy ??, up-to-date #vaccini #Moderna #COVID19 https://t.co/4OEcDXd9fF",,,
1.37363956295055E+018,3,"Moscow Russia everything is open business as usual. Ontario Canada is reporting 1791 cases of #COVID19 495 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/vU0KIx0nf8",,,
1.36034449790583E+018,1,Covid Vaccine #2 update. Pretty sure I died last night and I am now whatever Vax was at the end of campaign 1. That is all. #CoronaVaccine #Moderna #seriously #CriticalRole #itwasarough24hoursbutimgoodnow,,,
1.37969562982851E+018,2,"hundreds of thousands of these vaccines are expected to be administered in #Lebanon in coming weeks. If the Sputnik V shipments haven't been sufficiently evaluated, the public needs to know. #sputnikV",,,
1.37988978660163E+018,3,In line now for #Moderna shot 2! So excited!,,,
1.3848311114659E+018,3,"#Covaxin, a vaccine developed by #BharatBiotech, has demonstrated overall interim clinical efficacy of 78% and 100% efficacy against severe #COVID19
 
https://t.co/dbOzIt5zFy",,,
1.38489549922071E+018,3,Covaxin shows 78% efficacy against all strains while Pfizer and moderna only offer good coverage against the original strain.  Who wouldn�t want to be vaccinated with Covaxin? #covaxin #ocugen #covid #vaccine @Ocugen @US_FDA @BharatBiotech @POTUS,,,
1.34328174128968E+018,2,"Mauricette,78. First Pfizer GUINEA PIG in a French nursing home: �ah, do I have to do a vaccine??""
They vaccinate people without INFORMED CONSENT?? Shameful and criminal!!
It VIOLATES the Nuremberg code and international law.
#PfizerBioNTech #Pfizervaccine #Pfizer https://t.co/ljUhhiP0bd",,,
1.35228185381905E+018,3,Thank you to the @RWJBarnabas healthcare workers and NJ #USArmy Guard teams in staffing the #COVID19 #CovidVaccine #COVID19Vaccination site in New Jersey. My 75+ yrs. old Dad just got his #vaccine 1st shot! #NJvaccine #COVID19Vaccines #Middlesexcounty #Pfizer #PfizerBioNTech,,,
1.37528513207294E+018,3,It's been a good day. #vaccinated #Dose1 #Moderna https://t.co/i693u3X4fm,,,
1.36953983517898E+018,2,@AlexWitzleben @FT ?Given the established diplomatic and commercial relationship between the national populists in Italy and the Russian leadership not a very surprising development. #SputnikV #VladimirPutin #vonderLeyen #MarioDraghi #vaccines #vaccination,,,
1.3743225376105E+018,3,"Four European Countries Suspend Use of AstraZeneca�s COVID Vaccine as Company Says It's Safe:

https://t.co/YlCAT2WCmW 

@ETFMG #moderna #vaccinestrategy #vaccine #pandemic https://t.co/FuqgqtssjE",,,
1.36915095986409E+018,1,"A new lab study shows troubling signs that #Pfizer's and #Moderna's #COVID19 shots could be far less effective against the variant first found in South Africa 

https://t.co/2UjnXdXxq4 https://t.co/aRuhnn4GTx",,,
1.36139669437025E+018,3,Imagine what life would be able to change to really quick if bharat and ocugen shipped 250 million doses of #covaxin to the US for diplomacy relations,,,
1.36456050651052E+018,2,Miscarriages happening with the mRNA gene therapy shots. #COVIDVaccine #moderna #Pfizer #vaccine https://t.co/l7KNrx48K1,,,
1.37910012205591E+018,3,"First dose done ?
Thank you NHS ???

#covidjag #AstraZeneca #OxfordAstraZeneca #NHS #NHSScotland https://t.co/sifFsalMt1",,,
1.37000493863864E+018,2,Why won�t people talk about the success of operation warp speed? #Pfizer #Moderna #JohnsonAndJohnson,,,
1.38157339349813E+018,2,Statements by Ministers of Government of India and reality is like this picture #SputnikV https://t.co/mm1krJyi0z,,,
1.36034248108729E+018,2,"#MODERNA 

""The delayed arrival of a Moderna shipment will cause vaccination sites county-wide to slow and, in some cases, pause.""

#COVID19 #SanDiego
https://t.co/xDwimlqYDb",,,
1.3842388040227E+018,2,"#Space #colonisation will see Great Powers pursue glory through their own assets without (cost) sharing. #RU will, as will #CN w a base on moon possibly trumping replacement-ISS of similar size. Prestige of moon base alone could exceed, say, #SputnikV vaccine. https://t.co/AvgegxTNUu",,,
1.36631593140885E+018,2,"To further prevent crowd gatherings and to maintain social distance, in wake of new cases in some states, all India renewal dates of various documents like DL etc should be further increased to 30th June! #Covaxin #CoronaVaccine aarogya setu",,,
1.37028851799825E+018,2,#Mexican authorities urged to probe death of elderly woman after #vaccination with #Sinovac @ANI https://t.co/Fn18hqCyab,,,
1.38363653842096E+018,2,"Double mutant now most prevalent variant in India: Report
 #Covid19  #COVID19Vaccination #COVID19Vaccines #COVIDVaccine #Coronavirus #NovelCoronavirus  #Covidvax #COVAXIN #COVISHIELD https://t.co/pTyqmueaBT",,,
1.37396742833454E+018,1,"J&amp;J: 2 people had severe allergic reactions after getting Johnson and Johnson #COVID19  #vaccine https://t.co/wselrySsIl 
#vaccines #Pfizer #Moderna",,,
1.37145800606446E+018,3,"#BreakingNews ? vaccines, #Ema � #Pfizer , #Moderna and #JohnsonAndJohnson are effective also against variants� 

#vaccini #COVID19 https://t.co/GmRUNtUfaH",,,
1.38465107411246E+018,3,"@zerohedge Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in #Argentina, the first country in Latin America to manufacture Sputnik V. Why Ontario not producing Russia #vaccination #Lockdown #cdnpoli #health #Jesus https://t.co/P4VOhhLNbU",,,
1.37689729851752E+018,2,"@sirfyou @AnonnaDutt This is a 6 days old news report, which clearly mentions Govt communication that 6-8 weeks gap is ONLY applicable to #Covishield and NOT #Covaxin..

You seems to have not paid attention, hence the confusion..

https://t.co/TvnFRqISpq",,,
1.38147509475351E+018,2,"@rohini_sgh @rsprasad @RahulGandhi I think that statement was in the context of dirty politics #congress &amp; oppn did on #covaxin !
The Kind of wastage of #vaccine some states did as a result of #VaccinePolitics etc...
It's not just about import...its about wasting own resources to create a situation for import!",,,
1.36529764773766E+018,2,".@BharatBiotech confirms deal with Brazil to supply 20 m doses of #COVAXIN vaccine

(Via ANI) https://t.co/rnP7BJA1hS",,,
1.36324602654355E+018,2,"#RussiaVaccine, developed by Gamaleya Epidemiology &amp; Microbiology Centre, also registered by the Russian Ministry of Health 8/11, is Worlds first registered vaccine against #coronavirus.
Russia's #SputnikV production, #RDIF CEO states: https://t.co/lvVjw4deJ2 via @SputnikInt",,,
1.37394054996355E+018,2,RDIF also ties up with India's Virchow Biotech for manufacture of 200 million doses annually of its COVID-19 vaccine Sputnik V #COVID19 #COVID19Vaccine #SputnikV,,,
1.34559850680791E+018,2,"Mexican authorities said they are studying the case of a 32-year-old female doctor who was hospitalized after receiving the #PfizerBioNTech #COVID19vaccine

https://t.co/PSepTcx78B",,,
1.36677915210007E+018,2,"Live: All private hospitals permitted to give Covid vaccine, says govt #India #Covishield #Covaxin https://t.co/r6BloYOexH",,,
1.37325242528128E+018,3,"@NavroopSingh_ My mom got vaccinated at a private hospital in #Mumbai . It took a while. But overall ok. 

#Covaxin has no side effects . Which is good . Esp for senior citizens .",,,
1.37564621194489E+018,2,She�s vaccinated. #Moderna https://t.co/6AmTyDG3Jm,,,
1.37225318849414E+018,3,"Learning that @ChildrensPhila will be a site for the #Moderna vaccine trial in children - details @ 4 + 5PM @NBCPhiladelphia 
Would you volunteer yours? Here�s the link: https://t.co/V5p4ke6qqp",,,
1.38016372883078E+018,2,2nd dose of #moderna in my arm ? https://t.co/OUoXYO9foH,,,
1.38253274076407E+018,2,I got that moderna pumping through my veins. #moderna #vaccinated,,,
1.3842173101944E+018,2,@WHCOS Just got 2nd shot today! #PfizerBioNTech #KatalinKarikoRocks,,,
1.36353564530235E+018,2,Florida. 2 women�s caught posing as grandma to get second does of vaccine. https://t.co/IEYm4DUaMK #Florida #vaccine #vaccinated #Pfizer #Moderna #COVID19Vaccine #sideeffects #COVAX @joerogan @Timcast @benshapiro @CNN @FoxNews @newsmax @CBSNews @MSNBC @ABC #CDC #DumbAndDumber,,,
1.38159977563668E+018,3,"Piddis appreciating Rahul Gandhi for writing letter for approval of this vaccine

They should know that I wrote a letter to Rahul demanding him to wrote a letter so that vaccine could be approved

Also Modi ji wrote a letter to me demanding to ask same from Rahul.
?

#SputnikV",,,
1.38077043349094E+018,3,#Austria looking at ways of #SputnikV national registration � government source https://t.co/880Iutsray,,,
1.36796776221209E+018,2,"I'm done!

Both #Moderna vaccine shots in my arm. https://t.co/REKczfVFJ7",,,
1.36627117506885E+018,3,#COVAXIN I really wish now people will aware and give their interest to take our vaccine,,,
1.36628811708337E+018,2,"European countries turning to East for vaccines amid supply shortage | February 28
-Two weeks after Hungary announced that it had reached a deal with China's #Sinopharm, the first batch of vaccine arrived in Budapest on Feb. 16, for 2.5 million people.
https://t.co/2oNEszlu43 https://t.co/CFmavOvcgL",,,
1.36331004603422E+018,3,I just got my first round of #Moderna yesterday - 4 weeks for the second and I fully expect to start getting out and seeing #LIVEMUSIC - I have a passport and I'm ready. Looking at you @MavericksMusic @foofighters &amp, @jamiecullum,,
1.37322474429252E+018,2,"For all those taking #Sinopharm  vaccines after #ImranKhan , remember I am waiting for you https://t.co/iuvmMB0NRs",,,
1.37999830297273E+018,2,"#Covaxin
You are talking about percentage of those countries which are having less population than india &amp; India beats USA to become world's fastest vaccinating country
Now your friend China is disturbed after India send doses 2 Paraguay.
That's India's soft power
@INCIndia",,,
1.36748418196671E+018,2,First dose done!!!! #PfizerBioNTech,,,
1.36748525098992E+018,3,"According to RDIF, #SriLanka became the 43rd country to register the Russian vaccine against the #coronavirus #SputnikV.",,,
1.38248009233349E+018,2,#Muscatine County residents who signed up to receive the Johnson &amp, Johnson #COVID19 vaccine this week can expect to get the #Moderna variant instead. This comes after an announcement made early Tuesday to put a pause on administration of the vaccine. Learn more below. #Iowa https://t.co/fpNdaePOam https://t.co/RREyOWC5iL,,
1.35864471882605E+018,1,Nothing like finding out the vaccine you�ve had and been suffering with isn�t effective against the new S Africa variant #OxfordAstrazeneca https://t.co/IR4H23qHRr,,,
1.37080139250023E+018,2,"#mRNA�#Moderna�#Genetics

Dr. Tal Zaks chief at Moderna Inc. explained in a 2017 TED talk how the mRNA was designed to work https://t.co/Na5wmL85LV",,,
1.36539634188782E+018,3,"#IGotMyVaccineAtUHN??
Thanks to all the wonderful people involved in making this happen.
Thank you @UHN for very well organized distribution.
The only side effect so far has been happiness!
#PfizerBioNTech https://t.co/rYkVAafGIW",,,
1.37613824854881E+018,3,Just had #Moderna round one ... registered after quarantining and got the call up yesterday - and it�s thanks to you @RedDotUna - have ye been �done� yet?,,,
1.36935296809352E+018,2,"UPDATE | Tunisia receives 1st batch of Russia's Sputnik V COVID-19 vaccine

@sputnikvaccine #SputnikV #SputnikUpdates https://t.co/2tILCGJL6N",,,
1.34942984929171E+018,3,So tonight we had a brief #Vaccinationparty via #Zoom for my parents who had their 1st #PfizerBioNTech jab today - a reason to celebrate. Thank you to all the #NHSheroes and volunteers  running these centres. Fingers crossed for some normality in 2021. https://t.co/vFcW7GAdri,,,
1.36850920861474E+018,2,Is it ok for people allergic to sulphide drugs to take the #CovidVaccine ? #Covaxin or #Covishield ? @BharatBiotech @MoHFW_INDIA,,,
1.36030504179456E+018,2,Receiving my 1st Covid-19 vaccine dose on Sunday!!! #Moderna,,,
1.3817130992967E+018,2,The #Philippines received the second batch of #Sinovac Biotech's #CoronaVac vaccines purchased from China. https://t.co/o4VYTYh4MK,,,
1.37872733348642E+018,2,First poke down! #moderna https://t.co/QBLty8NB9H,,,
1.36961378542257E+018,2,"#Tunisia: PM Hichem Mechichi Wednesday urged citizens to register on #COVID19 vaccines registration portal, with the arrival of the first doses of #Russian #SputnikV vaccines and the start on March 13 of the vaccination campaign across different regions. https://t.co/MgnB0IUcKf https://t.co/hc9ASx4Dyw",,,
1.36640940892674E+018,2,"Prime Minister Narendra Modi choose early morning time to take #Covaxin. No traffic was stopped.Travelled normally, filled form at AIIMS, took Jab, waited for 30 minutes under observation and returned back...

Always leading by example ?? https://t.co/k865QqomWi",,,
1.37517330049888E+018,3,China has donated #Sinopharm vaccines to 35 African  countries.  Why is #Kenya not on the list? Every vaccine saves a life. https://t.co/FAwSftY18U,,,
1.37696356409587E+018,2,"KENYA : IEBC clears 13 candidates for the Bonchari by election.
The Independent electoral and boundaries commission (IEBC) has cleared 13 candidates to contest for the Bonchari parliamentary mini poll, slated for May 18.
Raila Odinga 
Joash Onyango
Shaffie
#SputnikV https://t.co/xwd0dQ7jpy",,,
1.38160605807924E+018,2,"#SputnikV Vaccine approved for Emergency use in India
#Sputnik  #CovidVaccine",,,
1.38234922040184E+018,2,I got #Moderna btw - upd8s to follow but I�m almost always tired &amp, gassy,,
1.38161559195015E+018,2,"Sputnik V Recommended for Emergency Use: How Effective is It?

https://t.co/ovmQQ7ZijP

#Russia #SputnikV #COVID19 #CoronaVaccine",,,
1.37773731629965E+018,2,"#NationOfIslam Speaks Out Against The #Vaccines.

During Their Speech, They Repeat #LouisFarrakhan's Previous Statement,

""If You #Force This #Vaccine On Us, It Will Be A #DeclarationOfWar""

#coronavirus #COVID19 #PfizerVaccine #modernavaccine #Moderna #johsonandjohnson #lockdown https://t.co/VMpgGQsQLz",,,
1.38157501767519E+018,2,#SputnikV Seems i got wrong sputnik https://t.co/JDXj3KYxo1,,,
1.37685307461916E+018,2,@HSajwanization Good News...Great news #uae becomes #Sinopharm #CovidVaccine filling &amp, packaging contract through @JulpharUAE,,
1.37209519815148E+018,2,"?? #NSTnation Selangor recorded the highest number of vaccinations with 41,913 people, followed by Perak (39,404), Sabah (33,966) and Sarawak (32,465).

#PfizerBioNTech #Vaccine #Vaccination #Covid19 #NIP 

 #malaysia #mostliked https://t.co/xAgVUPn3rq",,,
1.38438180570959E+018,2,@CHANDRA91935364 @sardesairajdeep @IndiaToday @aajtak @ICMRDELHI @MoHFW_INDIA @ccmb_csir @BharatBiotech @SerumInstIndia @adarpoonawalla @POTUS Ruled are framed by @INCIndia way back that without trails in #India no #vaccine could be approved #Pfizer never ready for trails in #India and it's storage is -70 degrees both #SputnikV #johnson agreed for trails,,,
1.38336123019942E+018,2,"@juniorbachchan Okay what�s happening! @SerumInstIndia stopped the production of #Covishield in India and demanded to @narendramodi for fund, but what he did started to put #Covaxin with the help of @RAKRI1 from celebrity @Actor_Vivek sir but it was failed #Vivek",,,
1.35927743257924E+018,2,"Now that we know how unsanitary everyone was prior to Covid, here is life Post Covid.

#Covid #Covid19 #CDC #Pandemic #LifeAfterCovid #Comedy #ComedySkit #Vaccine #CovidVaccination #Moderna #Vaccination #Pfizer #explore #ExplorePage https://t.co/9qdAlXukJa",,,
1.36641276418539E+018,2,"#DHA: Breastfeeding mums can take #Sinopharm vaccine if baby is older than six months. DHA clarifies advice on vaccine exclusions for pregnant women, kids and breastfeeding mums https://t.co/08p5ycfiYB",,,
1.38397894217704E+018,2,"Opposition are responsible for slow vaccination drive in India as they created an atmosphere of doubt amongst mind of citizens about our indigenous #Covaxin

Gradually hesitancy evaporating and #VaccinationDrive is in full swing now.",,,
1.36467714160296E+018,1,"Cheeky #Pfizer and their #PfizerBioNTech #PfizerVaccine ?
#EnoughIsEnough https://t.co/zqC8RX4b7l",,,
1.34149663008902E+018,2,"CHRISTMAS HITS

All I want for Christmas is You.
(@MariahCarey, 1994)

#COVID19 #PfizerBioNTech #Pfizer #vaccinoCovid #propagandalive https://t.co/0XxlCd7wc9",,,
1.3672705054395E+018,3,"#Novavax is the only vaccine that is does not use fetal cells for either testing or production. It is also more effective than #PFE, #Moderna and way more than #JNJ. @US_FDA should grant EUA based on UK Phase 3 data.
 https://t.co/NwOmUcZREL",,,
1.377209108366E+018,2,"Following each successful Russian-Italian humanitarian Cooperation, ex: #Russia sending a military detachment in 2020 to assist #Italy against #COVID19, and coming Italian production of #SputnikV "", spying scandals or accusations arise"", coincidence? 
 https://t.co/iE7oxM7DRz",,,
1.35829286844452E+018,3,"China has given conditional approval for the general public use of a #CovidVaccine developed by #Sinovac Biotech, making it the second home-made vaccine to get the green light for mass inoculation. https://t.co/7LocY6mviz",,,
1.36072827029625E+018,2,"Arriba a #Venezuela primer cargamento de vacuna rusa #SputnikV contra #Covid19

?  https://t.co/2a1kmo1eYk

#?? #SputnikVParaLaVida  
#?? #YoSoyDeAqu� https://t.co/tcp6ZudK3q",,,
1.3774642577139E+018,3,"'I am not throwin' away my shot!' Yes! Ilk doz asimi oldum, darisi herkesin basina! #Moderna",,,
1.37980842454491E+018,1,Would you like your second #AstraZeneca injection� umm nope #oxfordastrazeneca https://t.co/JirZbh1wmz,,,
1.35931064090975E+018,2,"A batch of China-donated #COVID19 #vaccines, a total of 200,000 doses produced by #Sinopharm, will arrive in Harare, the capital of Zimbabwe, on Feb. 15, Zimbabwean Information Minister Monica Mutsvangwa said on Tuesday. https://t.co/YMvvOxLwao",,,
1.35881307798316E+018,1,"#OxfordAstraZeneca #Covid #vaccine has 10% efficacy against South African variant, study suggests https://t.co/oHp5Rdm8lp",,,
1.37941328607295E+018,2,"Everyday I receive a lot of queries about the differences, outcome, type, efficacy and other details regarding the #Sinovac &amp; #Covishield . I explain them with whatever knowledge I have. Requesting @Lunabs8 &amp; @drbhatta to please tweet a thread in this matter for everyone. ?",,,
1.38323457186551E+018,2,"I am about to take the #Moderna #COVID19Vaccine on April 20, and May 18 at @Walgreens at Westmont, so I can't have any alcohol From April 20, up to and including after Memorial Day.  #winehiatus",,,
1.36418939440034E+018,3,"@Don_LB Absolutely zero effects so far... it�s been 21 hours since shot 2, same with Jane. Moderna #Moderna #gettheshots #vaccine",,,
1.38230374039332E+018,3,Great thread to explain the 2nd dose extension concerns. Thanks Dr. Saxinger! ?? #COVID19 #COVID19Ontario #vaccine #AstraZeneca #Pfizer #Moderna https://t.co/6qwtihEXns,,,
1.37003446301563E+018,2,"#Azerbaijan to buy 300,000 doses of #SputnikV from #Russia https://t.co/NFe3vaHK7R",,,
1.37819733002598E+018,2,Got my first shot today! #moderna,,,
1.37575321039303E+018,2,"Study to test #Moderna vaccine in transmission prevention among college students.

Trial will determine if vaccine, mRNA-1273, can prevent #coronavirus infection, limit virus in the nose &amp; reduce transmission from vaccinated individuals to close contacts.

https://t.co/tsqMiYRaf7",,,
1.37765791935805E+018,2,"Over 10 mn #SputnikV Packages Put into Civilian Circulation
https://t.co/WPGY7yCfsp via @Russia Business Today",,,
1.38523685509282E+018,3,"@fordnation EMBARRASSING Ontario is reporting 3682  cases of #COVID19 1131 new cases in Toronto. Canada politicizing #vaccine Doug Ford Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, unemployment #hope #Jesus #cdnpoli #SnowMan https://t.co/Iqqz9Sp3fW",,,
1.3800761089645E+018,2,#illegal #illegaltransaction #EOW #CBI #ED #incometaxdepartment #DelhiPolice #KisanAndolan #PMO #COVID19 #Covaxin #lockdown #Hawala #PublishingHouse Trend Setters Books Limited #Delhi #Paharganj https://t.co/YIFyGVAAk9,,,
1.36618914972048E+018,2,"Covaxin becomes #SputnikV
for Brazil. 
Covaxin getting critical remarks for not having phase 3 clinical trials data. #Brazil",,,
1.36453806444645E+018,2,"President Rodrigo Duterte wants to witness the arrival of the 600,000 doses of China�s Sinovac Biotech vaccines donated by the Chinese government to the Philippines, Malaca�ang said Wednesday.
#Duterte #Sinovac #vaccine

https://t.co/nROVghbl5y",,,
1.36419234446412E+018,3,"Why haven't we taken steps to grant regularity approval to the #SputnikV #vaccine, which has a much higher efficacy than Astra Zenica's and can be stored at room temperature? ?@MattHancock? ?@piersmorgan?  https://t.co/l8DvvBWDjz",,,
1.36398305423095E+018,1,"The #StomachVirus that I had, the #SideEffects I experienced after taking the #SecondDose of the #Moderna #COVID19 #Vaccine; and my #WinterVacation have made #February 2021, a #Pajama Month for me",,,
1.3637510891163E+018,2,"JUST IN: PHL envoy to Moscow Carlos Soreta said no hard date yet for procurement &amp; delivery of #SputnikV to the Philippines; ongoing transaction being done via G2G, not via private sector. @roymabasa @manilabulletin",,,
1.38314579052115E+018,2,? 2nd dose done! #moderna #CovidVaccine https://t.co/TMk3uihQ0U,,,
1.38279315433256E+018,2,"@CAgovernor Maybe the Vaccine they are using had their clinical trial on thisage group  also so they can use that vaccines on 16 plus, 
#Pfizer ect 
 we cannot use our vaccines ??#CovishieldVaccine #Covaxin we don�t know",,,
1.37834502663641E+018,3,"This is how #viral vector #COVID?19 #vaccine works.
The #AstraZeneca #Johnson&amp; #Johnson and #SputnikV vaccines are viral vector Covid-19 vaccines.

The side effects experienced by some people are a good sign that the vaccine is actually working. https://t.co/feBCgv7VGw",,,
