tweet_id,label,tweet_text,Unnamed: 3,Unnamed: 4,Unnamed: 5
1.37015446206985e+18,2,nd shot done vaccinated moderna schoolcounselor,,,
1.37751883642195e+18,1,hongkonger suffering facial paralysis after covid vaccine still recovering following week in hospital china hongkong sinovac vaccine sideefffects,,,
1.36624819948515e+18,2,no opportunity should go waste and why not covaxin  atmanirbharbharat nurse from puducherry  puducherryelection gamcha from assam  assamassemblyelection he is a league above the rest opposition se na ho payaga,,,
1.35884907467862e+18,2,world covid coronavirus sputnikv putin russia first greeted with scepticism experts have since been convinced of the effectiveness of russia�s coronavirus vaccine securing a major political victory for vladimir putin,,,
1.37258001742786e+18,3,what a surprise astrazeneca vaccine safe it would be now that brazil has signed its contract with pfizerbiontech,,,
1.36441211501711e+18,3,second microchip has been implanted   hours later im already feeling suuuuper tired but grateful  covidvacccine moderna wearamaskfortheloveofgod,,,
1.35924090654558e+18,2,eu drug regulator completed scientific consultations with developers of russias sputnik v sputnikv,,,
1.36363817073531e+18,2,if go ahead with current plans well be into lockdown by end of march  covid vaccine rollout has been a complete failure because people have only been partially vaccinated amp, #OxfordVaccine (#oxfordastrazeneca) not strong enough #ToriesOUT #ToryScum,,
1.38166317569167e+18,3,just got my first dose of the covid covidvaccine as well with and it was hella quick and painless i suddenly have  to  by dolly parton stuck in my head moderna dose  in the books,,,
1.37642438342253e+18,2,sinopharm waits for trial results trialresults sinopharm china africa,,,
1.38236480111294e+18,3,and this about moderna bottom line no vaccine is totally safe no drug is totally safe if you read the contra indications of virtually any of them you would never take them amp we would still be treating illness by putting leeches under your codpiece,,,
1.38482904619064e+18,3,brilliant go for covaxin madeinindia hope you will make a wise decision,,,
1.36151600869189e+18,2,vacunagate sinopharm among us,,,
1.38401619597679e+18,3,done covaxin nd dose with my parents and wife in nellai super speciality hospital thanks to health workers and govt of tamilnadu and india,,,
1.36821552073082e+18,3,you need to research who pfizer is before trusting any of their products pfizervaccine pfizerbiontech they paid over b in penalties since  for different violations covid covidvaccine  ,,,
1.3690440382554e+18,2,moderna abandoned mrna technology in  because they found it too toxic for human use mercola dot com reported on it,,,
1.37012906736269e+18,2,moderna houston ummc nd shot,,,
1.38291771527968e+18,2,don�t want to flex but okay i want to flex  moderna covidvaccine,,,
1.36243370931667e+18,2,what are your thoughts on ocgn ocugen ocgn covaxin,,,
1.36935167951526e+18,2,usa is ready for covaxin covaxin,,,
1.38021806699541e+18,1, sure moderna has given me horrible tinnitus not saying it would happen to anyone else but becareful,,,
1.37964255232894e+18,2,is covaxin or covishield safe for someone who has a sulfa amp penicillin allergy covid vaccine india,,,
1.38352188109393e+18,2,london soho this afternoon  a covid tsunami will come  wave video by nurse charlene coronavirus soho pfizer astrazeneca moderna covidvaccine,,,
1.358650042631e+18,3,im convinced this current doesnt care abt the lives of sans except for money the sputnikv vaccine is the best available vaccine agnst covidsa yet they still get us bad vaccines with lower effecicacy amp,most likely not be effective agnst varient,,
1.38293115747024e+18,2,centre has now permitted mumbais haffkineinstitute to manufacture bharatbiotechs covaxin after maharashtra cm uddhavthackeray requested the government mirror now raised the same demand on april  as one of the options to boost the nations vaccine supply,,,
1.38231016784543e+18,3,covid new data shows modernas vaccine remains highly protective  months after shots,,,
1.37003269417268e+18,2,bharat biotechs covaxin granted restricted emergency use authorisation,,,
1.36060517231824e+18,3,beating the rdif�s own forecast  not  nations have become part of the sputnikv family by the end of this week the world needs more safe and effective vaccines at the sputnikv team we are looking forward to welcoming new family members soon,,,
1.38456851725365e+18,1,anyone that had the moderna vaccine did any of you have any red spotswelts after my daughter had her second yesterday and now on the other arm has two big red spots is this a normal reaction thank you,,,
1.37987411391801e+18,2,sputnik v developers dismiss ft report about emas probe of ethical standards as fake news sputnikv,,,
1.36643588453558e+18,3,pfizerbiontech vaccine done musicartist kfirmusic,,,
1.384878127458e+18,2,say that to your own govt in maharashtra why should we buy pfizer and moderna and waste money when covaxin is effective on the double mutations toocant that money be used somewhere else ,,,
1.36628668807548e+18,2,pm narendra modi finally gets a bharat biotech�s covaxin vaccine pmnarendramodi covaxin covidvaccine thelivemirror,,,
1.36637618889838e+18,1,now pay attention to the mathematical equation presented in this feature this means that with sinovac which is said to have the lowest efficacy rate as compared with the european and american brands the philippines needs to vaccinate much more people to reach ,,,
1.38521707225531e+18,2,a total of  doses of covishield and  of covaxin were stolen from the hospital sho of civil lines police station rajender singh said,,,
1.37725701588667e+18,2,thromboembolism and the oxfordastrazeneca covidvaccine sideeffect or coincidence  of thromboembolic events among vaccinated europeans does not seem to be increased relative to the expected  estimated from entire danish population before vaccination,,,
1.36037092639581e+18,2,that is a lie covaxin has not left indian shores becoz its in ph clinical trials all exports under vaccinemaitri are covishield since covaxin is a inactivated whole virus it should respond very well to the south african and brazil mutants which covishield does not,,,
1.3805426394817e+18,3,thank you and  feeling incredibly grateful today moderna nddose  ,,,
1.38209884006142e+18,2,today moderna,,,
1.3741222306538e+18,3,i got my first covid vaccine today i nearly cried from relief when the nurse injected me fauciouchie moderna thankyoujesusanddollyparton theonlycoronaiwantisbeer,,,
1.38485353195434e+18,3,breaking russia�s moh analysis of  mn vaccinated shows sputnikv efficacy is  against covid virus,,,
1.38028250931377e+18,2,first vaccine shot done moderna gettheshot,,,
1.38488997322925e+18,2,moms second dose is due on this friday can anyone provide information on covaxin availability in hyderabad ,,,
1.36982578250849e+18,1,�utah woman  dies  days after nd dose of covid vaccine autopsy ordered� moderna,,,
1.3809386496641e+18,1,got the moderna vaccine on thursday on friday my whole upper arm was visibly swollen had weird sharp pains all over the place sudden and swift headaches extremely drowsy today the swelling has gone down no sharp pains so far but still super lethargic,,,
1.37251796107703e+18,2,i just hope its affordable covidvaccine pakistan sputnikv,,,
1.37857083670612e+18,2,president of argentina feels fine as he tested positive for coronavirus he does have a headache and low grade fever  or  celsius sputnikv should protect the president from severe symptoms of covid he got a nd shot nearly  months ago,,,
1.35597315896528e+18,3,so proud to be part of teamvaccine a long way to go still but so many of our elderly and vulnerable patients already vaccinated covidvaccine getvaccinated astrazeneca pfizerbiontech,,,
1.36627900190432e+18,2,got the same vaccine last month sinopharm vaccine,,,
1.37290220686164e+18,3,aerol�neas argentinas flight ar with doses of sputnik v vaccine   hours of flight between moscow russia and buenos aires argentina  follow flight ar at radarbox sputnikv vaccines covid argentina radarbox,,,
1.37103963454171e+18,3,blackjack medical bulletin resting in car after receiving oxfordastrazeneca vaccine the patient is in good spirits and the sun is shining,,,
1.36627334993707e+18,2,simple baat no bakwass the first step towards your secure financial future is investment start your investment journey today with dealmoney theyarecoming hbdmkstalin mondaythoughts mondaymotivation covaxin ishara trump starvingforjustice armyselcaday arsd,,,
1.37150497120893e+18,2,georgia has finally received the first batch of covid vaccines� doses of astrazeneca and the rollout officially kicked off today georgia continues to reject russia�s sputnikv is publichealth above politics,,,
1.37766996079792e+18,2,creator of russian experimentalconvidinjection puts out propaganda that petsareathreat the creator of the sputnikv convid vaccine says the disease can spread through your dog or cat� it�s time to fear our pets now right,,,
1.38308149764977e+18,2,update  hours after first dose of covaxin no symptoms or any fever just had a very mild pain in the injection spot apart from that nothing else covidvaccine vaccinesaveslives,,,
1.37290318057769e+18,2,republic of seychelles becomes the th country to approve sputnikv ,,,
1.37418556720687e+18,3,strengthening the armamentarium in indias war against coronavirus more vaccines and more vaccinations is the only way sputnikv,,,
1.37692720117874e+18,2,austria in talks to buy a million doses of russias sputnikv vaccine,,,
1.34208608056942e+18,3,it�s safe just take it as quickly as you all can it�s the only way we will let you out vaccine pfizerbiontech pfizer covid coronavirus,,,
1.38377587666014e+18,2,maybe they will order some sputnikv nah biden would never allow that,,,
1.37520607778512e+18,2,covid impfstoff update kinder im impfstofftest  pfizerbiontech,,,
1.36472832230393e+18,1,editors must scrutinize authors for previous wrongdoing from data falsification to unethical practice and conflict of interest all is wrong in the peru sinopharm trial investigators offered vaccine to family friends funders key government officials they should be banned,,,
1.38302604440859e+18,2,sputnikv would save even more lives but no its forbidden to even speak of it,,,
1.3796613354499e+18,2,where do i get covaxin in mumbai,,,
1.37995196000313e+18,2,modernas covid vax produces antibody responses  months later covidvaccines,,,
1.38521545746924e+18,2,life comes to a full circle health minister of chhattisgarh was questioned credibility of covaxin and now chhattisgarh is asking for reduced price of covaxin is all confused    covidindia covidemergency,,,
1.37170479865172e+18,3,so our dear friends at sold me a vaccine makers tshirt but it flew off the shelves faster than gme stock they substituted this one without asking not that mad about it but hook it up when it comes through vaccineswork vaccinessavelives pfizer moderna jnj,,,
1.38006348763274e+18,1,covaxin may not have side effects but its effect against covid are not yet proven no point in taking a vaccine just because it doesnt have side effects its only its effects against disease which makes it useful,,,
1.38042911538434e+18,1,professor martin marshall you talk utter bollocks the majority of people are�nt happy to take the poison jab tell that to the families who have vaccine damaged relatives or worse idonotconsent vaccinedamaged oxfordastrazeneca freedomofspeech,,,
1.3629086147473e+18,2,state leaders receive chinese covid vaccines california could get a boost for vaccines from china covid sinopharm sinovac,,,
1.37750177390922e+18,3,covaxin first dose non comorbidities group gt  years age group took  minutes thanks pm ji,,,
1.38509189544186e+18,2,vaccinated sinovac hoyhoysaarm,,,
1.38486955930854e+18,1,covidsecondwaveinindia covidindia covaxin coronavaccine good  efficacy based  cases   that too is an interim data meanwhile millions had been injected with this already,,,
1.37556320588859e+18,3,just got my first shot of the moderna vaccine and im feeling great hopeful for a future without covid covidvaccine covid coronavirusvaccine covidvaccine vaccinessavelives vaccinated stdosedone stdose,,,
1.3663206304975e+18,2,prime minister takes homegrown coronavaccine covaxin developed by first governement promised for health workers so it was given to them in second phase its open for old age people so prime minister leading from the front takes canine himself,,,
1.38407812128084e+18,2,shri ji got second dose of covaxin at rml hospital site nohis first dose was on mar   smt pushpa  senior nursing staff administered the vaccine  it was  sec exercise first time amp  sec exercise second time ,,,
1.38236393526174e+18,3, pro science pro dolly hubby and i got our first dose today moderna dollyparton covidvaccine halfwaythere,,,
1.38241621543231e+18,2, blusson immunization clinic re covid vaccines which type of vaccine is being administered at this time oxfordastrazeneca modernavaccine pfizer  please advise thank you in advance,,,
1.37804560791969e+18,2,are you suggesting that when dr mwangangi cas moh said that gok was waiting for to grant eua to sputnikv before cld grant importation licence she didnt know what she was talking about,,,
1.34546513435797e+18,2,how did our employees feel after the covid vaccine littlevialsofhope healthcareheroes pfizerbiontech,,,
1.35954963197848e+18,2,the longer interval between jabs provides better immunity according to johnson amp who why haven�t the manufacturers said this pfizerbiontech astrazeneca dailybriefing torycovidcatastrophe,,,
1.36631337878494e+18,3,tass serbia received new batch of sputnikv from russia president aleksandar vui  russian friends executed everything perfectly on time and we are eternally grateful to them ,,,
1.37337175815006e+18,3,just had my first jab well done i had the oxford one too  oxfordastrazeneca vaccinated,,,
1.38464786589778e+18,3,second shot done fullyvaccinated moderna doingmypart,,,
1.37752651926696e+18,1,i�m up at am wondering if anyone else has experienced insomnia as a result of the vaccine i�m usually yawning by pm and asleep shortly thereafter i�m wide awake  i like to get up at am but i haven�t slept yet vaccines moderna sideeffects,,,
1.36093652511912e+18,3,please getvaccinated so we can get this pandemic behind us and save lives got the moderna vaccine yesterday it was painless my arm is a little sore otherwise i have not noticed any side effects maskup socialdistancing,,,
1.37159059293382e+18,2,moderna chief medical officer admits mrna alters dna  ted talk video covid covid vaccine original video,,,
1.36625421421783e+18,3,what a real shame such a profound difference between the vaccines i would prefer the covaxin would only take covaxin just finding out about this paradox that such a world leader in vaccine production would have such a dated attitude about choice,,,
1.36686821723951e+18,2,covid booster be aware covid moderna,,,
1.38452007046294e+18,2,second shot in my arm two weeks til freedom covidvaccine moderna,,,
1.37285744272429e+18,3,mauritius national covid vaccination committee is thankful to bharatbiotech for the timely supply of  doses of covaxin rolling out will allow government to pursue its vaccination campaign to reach herd immunity soon covaxin mauritius hciportlouis jugnauthkumar,,,
1.36029596345429e+18,2,first batch of sinopharm vaccine to be distributed in zim immediately after arrival next weekread here sinopharm covidvaccination,,,
1.36154754844443e+18,3,nearly  peru gov�t officials secretly vaccinated against covid president says health world coronavirus coronavirusperu coronavirusvaccine coronavirusvaccines covidvaccine covid peru perucoronavirus perucoronavirusvaccines sinopharm,,,
1.37507139243832e+18,2,so it�s been over  days and still no nd moderna covid vaccine scheduled my white wife has been scheduled and she received her st dose after me  this seems quite interesting fix the issues please secondcovidvaccinefail moderna harris,,,
1.37049961104396e+18,1,norway amp other eu aligned countries suspends astrazeneca vaccine for i incident but cover up several deaths following pfizer amp moderna in several countries even china amp russia knows this,,,
1.37405723795044e+18,2,got scheduled for my first vaccine shot next week moderna,,,
1.37446475508414e+18,2,vaccination here in uruguay will be with sinovac developed classically using a killed virus let�s see if i survive the shot i�ll keep you posted,,,
1.37588096611218e+18,3,just got my first moderna vaccine shot today its been about  hours and im feeling completely normal,,,
1.38013120998508e+18,2,who is getting the moderna vaccine that according to minister haggie comes biweekly covidnfld moderna,,,
1.35835451186212e+18,2,algeria   algerie coronavirus covid sputnikv vaccines russia health minister agreements mous to acquire vaccines signed  laboratories qualified for pcr diagnosis,,,
1.37333672760401e+18,2,moderna arm soreness amp, mild fatigue both shots. Will be fully vaccinated (2 weeks from 2nd dose) on3/24. Keeping my mask on&amp, distancing to protect myself &amp, others from the variants. ? https://t.co/Rag2MAObNH
1.34612724730082e+18,2,iran records  daily confirmed cases of covid iran astrazeneca nationallockdown pfizerbiontech covid,,,
1.36541727007225e+18,3,when i arrived for dose  today i thought it would take hours because of the thousands of people but the line really moved and when i got inside i realized it was because there were also thousands of volunteers and nurses so grateful to them all moderna,,,
1.37223398183646e+18,2,and they are giving choices between covaxin and covishield covaxin covid covishield,,,
1.38484922146818e+18,3,in theory covaxin is real vaccine rest u are an intelligent person can read more details by surfing internet rest of vaccines are genetically modified proteins with varying degree if im in uk i will prefer covax shot hope you study the benefits we need u,,,
1.37339564896008e+18,2,got done with shot  of the covid pfizercovidvaccine from pfizerbiontech  all went well maybe some slight injection site pain  now on the bus going back to san jose from the va palo alto hospital ,,,
1.36936190020361e+18,3,i receive my dose of fauciouchie moderna covidvaccine i�m v up ,,,
1.35705973919311e+18,3, vaccine  is a pesky one headache rigor and nausea  since last night still preferable to my covid experience though vaccinated pfizerbiontech,,,
1.35849098223317e+18,3,it has been a bit over  hours and so far no ill side effects from the moderna covidvaccination on a side note the breakfast burrito i had is giving me gas,,,
1.36570022741666e+18,3,update  its been  hours i had cold sweats and trouble sleeping last night temp back down to f o sats back in the mid s heart rate only  bpm higher than normal i dealt with about  hrs of flulike symptoms  would do it again i feel fine now moderna,,,
1.36971989294194e+18,3,part  moderna covidvacccine roamseven  california,,,
1.37752789293914e+18,3,there is an unnecessary hesitation of ppl regarding covaxin some created unnecessarily by the govt by undue haste and some by unnecessary politics its a great vaccine created by a great company,,,
1.36626552879746e+18,2,sir its covaxin yes whose rd round trial results are yet to be known ,,,
1.37602538605671e+18,3,woohoo got vaccinated   no side effects yes welcome freedom  bye bye isolation  living life again  cautiously moderna seniorhealth seniors vaccine sideeffects fightcorona,,,
1.3717774929236e+18,2,pakistan has purchased coronavirus vaccine from china for the first time sinopharm,,,
1.383940276218e+18,1,while  countries have suspended astrazeneca vaccine embarrassing justin trudeau and doug ford says ontario canada has determined astrazeneca is safe and effective cdnpoli get out of syria covid jesus order russia sputnikv end toronto lockdown,,,
1.38109787252808e+18,2,covid moderna vaccine efficacy  price  usdthb no safety concerns identified storage  days in household fridges in c fridges for  months efficacy against variants yes uk south africa and others  moderna ,,,
1.38464661746307e+18,2,canada politicizing covid laboratorios richmond launched production of sputnikv in argentina the first country in latin america to manufacture sputnik v why ontario not producing russia vaccination lockdown cdnpoli health,,,
1.3620229648044e+18,2,another question is this extra moderna order being made because eu countries dont have confidence in the astrazeneca vaccine several eu countries including germany and france arent giving the az vaccine to people over  because of a lack of data for that age group,,,
1.36174071139423e+18,3,so we did a thing yesterday we got vaccinated nycvaxchamp moderna vaccineovercovid,,,
1.38501972895179e+18,2,bell  helicopters of the paf transported  doses of the coronavac vaccines for covid made by the chinese co sinovac biotech ltd to masbate and catanduanes recently bell coronavac covidvaccine sinovacvaccine sinovacbiotechltd sinovac,,,
1.38469845258049e+18,3,i got my first shot of moderna and derekchauvin was convicted on all  counts a very happy  indeed ,,,
1.38183132334661e+18,2,india gets third covid vaccine sputnikv joins covaxin and covishield,,,
1.36622594121998e+18,3,just in  pm today took the first dose of the coronavirus vaccine and appealed to those who are eligible to do the same narendramodi aiims covaxin largestvaccinedrive,,,
1.36167131773345e+18,3,vaccinated got the one i wanted pfizerbiontech  first shot top of arm is very sore  hrs on but so far so good covidvaccination pfizerbiontech covid now how do i switch the gps amp data on,,,
1.37969090705055e+18,2,the uk rollout of the moderna vaccine in west wales starts today three out of every five people across the whole united kingdom have received at least one dose and now we have  available to use vaccinated,,,
1.36107249666598e+18,2,real science no politics india best vaccine will work on all covid mutations that i believe upon reading all research papers ph  comes out soon waiting in usa  bngo dx ocgn covaxin,,,
1.37163855736271e+18,2,europeancountries stopped usage of oxfordastrazeneca vaccine what india is going to do are u risking the lifes of indians himself made the statement to stop the usage is covidsheild dangerous,,,
1.37290306504144e+18,2,this was my vaccine centre sss oxfordastrazeneca,,,
1.36975960722522e+18,2,had second moderna vaccine this morning it has been  hours so far i am ok my sister and nephew had it last week apparently hour  is the witching hour i am hydrating and working and waiting moderna asthmakid letsdothis bebrave staystrong needadvice,,,
1.35835417346975e+18,2,a third vaccine is also expected to be cleared in the coming weeks as drug maker dr reddys labs recently said it will approach the drug regulator for the emergency use authorisation for russian vaccine sputnikv in march indianarrative,,,
1.36257512738963e+18,2,chief executive of the hong kong special administrative region hksar carrie lam said on feb  she will receive the covid vaccine produced by sinovac biotech the first vaccine available in hk with  mln doses to be delivered on feb ,,,
1.37333992290879e+18,2,just had my first covid jab so well organised so thankful to everyone involved in this  covidvaccine astrazeneca oxfordastrazeneca nhs people respect,,,
1.3800503732604e+18,2,covaxin efficacy no one knows as they are not willing to share there data with world so its better to go with covishield pfizer moderna sputnik johnsonamp johnson with known efficacy and with all phase trial data in public domain,,,
1.38172984918267e+18,3,we need covaxin from ,,,
1.37912761868814e+18,3,i can�t stop watching this vaccines vaccinessavelives moderna pfizer mrna,,,
1.37435725971577e+18,2,sputnikv coronavirus vaccine considered halal for muslims via business today,,,
1.36505843960129e+18,2,covid  new cases for peterborough area buckhorn daycare outbreak cases at  health coronavirus covidvaccines covid moderna modernavaccine peterboroughpublichealth peterboroughvaccine pfizer pfizervaccine vaccines,,,
1.3798441269345e+18,2,how does covid infect lung cells why does your body react like it does it�s to do with ace receptors on the cell surface for the full post click the link for official information on covid see moderna covid covid,,,
1.3829291839244e+18,3,second dose done today unable to book appointment on cowin was pleasantly surprised by jupiter hospital thane who called and asked us to come for second jab covaxin covidindia,,,
1.36547784062448e+18,3,all set to get my second vaxx on monday the only way to make for an even better monday would be to hear from starlink that they were readying my starlink order for shipment starlink elonmusk moderna,,,
1.3669698261665e+18,2,this morning we just talked a lot with yin weidong the ceo of sinovac on how to deal with the virus variant vaccine distribution vaccine rampd supply capacity and many others,,,
1.37937845664812e+18,2,we want to see this way in tibet  cpc get lost freetibet freehk xijinping chinesevirus holdchinaaccountable boycottsinovac boycottsinopharm covaxin covishield chinaliedpeopledied vaccinemaitri vaccinediplomacy,,,
1.361185009886e+18,2,the scandal erupted thursday when former president martin vizcarra who was dismissed by congress on nov  confirmed that he and his wife had secretly received shots of a vaccine from the chinese state pharmaceutical company sinopharm in october peru,,,
1.36948567838854e+18,2,my newest debit card sq cashapp feelsun bitcoin innovations manyopportunities moderna tsla crsp  albuquerque new mexico,,,
1.37913359498838e+18,3,first dose done  took that shot like a champ vaccinated moderna firstdose,,,
1.38423285807665e+18,3, in india  don�t miss this please get vaccinated and stop the spread covishieldvaccine covaxin covid,,,
1.38220784496386e+18,2,mauritius is the latest african country that received china donated vaccine a batch of  doses of sinopharm covid vaccines arrived on tuesday great job vaccinessavelives,,,
1.37244021880089e+18,2,sirs citizenshospitals hyderabad only offering covishield and no option for covaxin they are giving preticked form for my parents no satisfactory answer by reception we are worried after hearing ban in  european countries on covishield cowin,,,
1.36556358590509e+18,2,bharat biotech signs deal with brazil to supply covaxin  million doses of covaxin  the value of the deal is estimated at around rs  crore well done  via,,,
1.36569111462015e+18,2,so are keyworkers amp supermarketworkers you dont hear about them amp their stories wheres sputnikv,,,
1.38462548548175e+18,2,canada politicizing covid laboratorios richmond launched production of sputnikv in argentina the first country in latin america to manufacture sputnik v why ontario not producing russia vaccination to end lockdown cdnpoli health motivation,,,
1.38195624867392e+18,2,england adopting moderna,,,
1.36251558720165e+18,3,got my vaccination today astrazeneca tried to tell em to give it to someone who needs it more than me but it doesnt work like thatit should  stay safe everyone and look after your loved ones  covid vaccinationcovid oxfordastrazeneca,,,
1.37489446136965e+18,2,got my first covid vaccine today  moderna,,,
1.38391046201471e+18,3,edit a fully vaccinated midwestern taurus moderna secondshot,,,
1.38236866798014e+18,1,why did the cdcfda pause jamp,J with 12 VAERS reports of Thrombosis but there 95 cases for #Moderna and 130 for #Pfizer ???? https://t.co/hqzsYzohyS,,
1.37182534227345e+18,1,moderna it wasnt enough using adults a field of experiment coz the goal is to exploit the pandemic amp pass its immoral agenda its known that children arent amp wont be affected by coronavirus it is internationally ampethically prohibited to use children in clinical trials,,,
1.33856900906792e+18,2, did you actually read the global news article jagmeet this tweet  embedded therein  jibes with reports from sports journos i heard friday afternoon all of which i must say calmed me down immensely pfizerbiontech cdnpoli pnpcbc,,,
1.36719656152499e+18,3,thank you you and your team have done a fantastic job more and more people i know are saying they have had at least  shot just had my st yesterday  super well organized moderna a,,,
1.38505407435822e+18,2,ethealthworld  over k tested positive for covid after taking first dose of either covishield or covaxin govt covidvaccines covishieldvaccine covaxin vaccination postvaccination covidinfection viralinfection covidpositive rtpcr,,,
1.38200257694676e+18,3,theres definitely light at the end of the tunnel one step towards reaching the other end im glad that  canadians feel the same thanks for prioritizing healthcare workers vaccinated vaccinatedatcamh covid covidvaccine pfizer pfizervaccine pfizerbiontech,,,
1.38035595957534e+18,3,covaxin even those peoples who have given up gas subsidy are going govt hospital for free vaccine due to covaxin atmanirbhar bharat,,,
1.36625993905272e+18,2,lot of messages leading from the front st one to take jab at  am on  at aiims dispelling all fears amp objections abt coronavaccine taking indian researched and made covaxin assamese ghamcha nurses from puducherry and kerela covaxin,,,
1.38433652519898e+18,3,sir covishield and covaxin are doing a great job but to speed up this process we need some more vaccines sir what are the updates about the vaccine prepared by vaccine covaxin covishield zyduscadilla,,,
1.38326395888732e+18,2,presenting daysofcode nonconsecutive brought to you by moderna modernamob,,,
1.37408709402126e+18,2,covid covidvaccine has anyone heard of moderna vaccine having a weird emotional side effect aside from relief two ppl who got it found themselves being very emotional the next few days side effects or release of pent up emotions,,,
1.38478440156165e+18,3,proof is clear it is covaxin all the way no import dependency just increase production covidemergency wewillwin thank you  makes us proud atmanirbharbharat,,,
1.3797659302349e+18,3,doh and fda on wednesday allowed the use of coronavacmanufactured sinovac for senior citizens stressing vaccination may be done only after stringent evaluation of the person�s health status and exposure risk,,,
1.36789053562155e+18,3,experts happy with indian covaxin efficacy results bharat biotech says interim clinical results in phase clinical trial indicates covid vaccine is  effective ocgn,,,
1.37073482121179e+18,2,covid vaccine lockdown drdavidmartin truth conspiracy facts whistleblowers pfizer moderna newworldorder greatreset global agenda agenda fauci billgates the truth explained in mins and full of factual evidence,,,
1.37798033279697e+18,2,germany led eus decision to slow down the certification request of russias sputnikv vaccine was a deliberate political decision that has costed thousands of lives particularly in the eastern member states,,,
1.3774674122752e+18,2,some folks just looked at these whole vaccination ordealsaw an opportunityand went straight for the jugular and imported the sputnikvnow to get one you have to part with around  oh and a camera is on stnby as an addon may be biz ni biz au sio just an observation,,,
1.38039671592105e+18,3,after contracting covid earlier this year and still suffering some minor side effects of it it was a relief to finally get my first dose of the oxfordastrazeneca vaccine yesterday,,,
1.37656825214764e+18,2,ethiopia says it is expecting to receive  covid vaccine doses from china�s statebacked china national pharmaceutical group sinopharm,,,
1.36098674870527e+18,2,manolo de los santos there is some irony in the people of venezuela being forced by the empire to take the nonpoisonous vaccines us sanctions on venezuela were preventing it from buying vaccines sputnikv are arriving now thanks to russia breaking through the blockade,,,
1.37990043357407e+18,2,germany wants to buy sputnik covid vaccine if approved by eu source says via russia sputnikv covid coronavirus,,,
1.34038613788246e+18,2,woo getting the pfizerbiontech vaccine on new years eve going to finish this year with some hope,,,
1.3672828511635e+18,2,chinas sinovac covid vaccine has an efficacy of  based on third phase trials in turkey a turkish university announced wednesday adding it was  in preventing hospitalization,,,
1.36590851256014e+18,2,the first  doses of coronavac have been distributed to  highrisk provinces fmtnews china thailand sinovac,,,
1.37182422429416e+18,2,moderna inc had injected the first person in the earlystage trial of its nextgen covid vaccine that could be easier to distribute financial success is at your fingertips take the first step today at moderna finance financial investing money,,,
1.38073841641392e+18,3,argentina president has tested positive for covid after taking sputnikv jab,,,
1.36788280077551e+18,2,got my first moderna covid vaccine shot today here in leecountyfla,,,
1.37843540478585e+18,3,ladies amp gents my dance card is full hugs amp hangouts w my vaccinated family amp friends are on the horizon amp i can�t wait  if u haven�t gotten vaccinated yet it could be ur turn check amp do it now covidvaccine vaccinationdone moderna pfizer johnsonandjohnson ,,,
1.38211823498861e+18,2,psa for johnsonandjohnson pfizer moderna covid covidvaccine,,,
1.37883166608132e+18,2,billgates recently bought  acres of farmland at  graves pacre that is  people buried covid covidvaccine pfizer moderna,,,
1.37460524156014e+18,2,singapore and israel are the only two countries that have betted correctly and invested in biontech vaccines in the middle of  singapore should have sufficient supply of pfizer vaccines and most probably do not need sinovac covidvaccine,,,
1.38305324419325e+18,3,i�m officially fully vaccinated yay covid moderna vaccinated,,,
1.36902275082056e+18,2,sputnikv deal signed italy  to become first eu country to produce russian covid vaccine,,,
1.36896492043646e+18,2,ocgn all the wayawaiting final results and cant wait to hear about the covaxin nasal spray trial which the children will be able to be vaccinatedfinallycovid covidvaccine covid stockstobuy,,,
1.38448025559588e+18,3,so today is vacation day science at its best big thank you to everyone at theyoungerbuilding and all the volunteers covid mrna moderna,,,
1.37189423411516e+18,2,moderna has begun trials for their covid vaccine on children ages  months to  years old covid vaccine moderna,,,
1.37010546568679e+18,2,astrazeneca vaccine side effects are expected covaxin covid,,,
1.35885315980913e+18,2,at ft irwin california continues to vaccinate service members and civilians and has begun giving the second round of doses of the moderna covidvaccine learn more here,,,
1.38165333939018e+18,2,joining the club  philippines to receive st batch of sputnikv follow us on telegram,,,
1.37663838008825e+18,2,why is russia falling behind in its domestic vaccination campaign and will russia be able to maintain its international vaccine leadership russias domestic vaccination campaign has met with public general scepticism about the pandemic  all depends on the west sputnikv,,,
1.36756810259092e+18,3,had me first covidvaccination jab my thanks to the excellent as ever nhs amp, the boffins at #OxfordAstraZeneca https://t.co/akKG6WqpKa,,
1.34862142031038e+18,2,pfizer inc and biontech se raised their covid vaccine production target for this year to  billion shots as the partners seek to manage a global rush of countries seeking to order more doses pfizerbiontech,,,
1.38236183962809e+18,2,got my nd moderna shot yesterday amp, feel like tee-totalling CRAP today. She won't leave my side.  #Nettie #dogsoftwitter #MyPal https://t.co/mCQS8Bsm56,,
1.36644798326553e+18,2,vaccines sputnikv and sinopharm do not only control bodily health but international and domestic politics as well vaccines may be used for political extortion on the basis of fear and instability as well as populists� attempts to stay in power ,,,
1.38507145506335e+18,2,invest in bharat immunologicals today it will surly rise by points bse stockmarket stockstobuy earnmoneyonline covaxin bharatbiotech farmersvsmodivirus bigbull rakeshjhunjhunwala,,,
1.38359845524378e+18,1,ppl being near the vaccinated are reporting heavy periods for  weeks with blood clots the vaccines shed stay away from the vaccinated covid pfizer moderna,,,
